po_number,po_date,po_source,vendor_name,po_zoho_id,db_po_total,zoho_po_total,shipping_amount,tax_amount,handling_amount,total_charges,bill_count,bill_id,bill_number,bill_status,bill_subtotal,bill_adjustment,bill_adjustment_desc,bill_total,total_diff,classification,notes
59208059,2025-12-11,UNKNOWN,Southern Oregon Goodwill Industries,5623409000000589290,136.38,136.38,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
59207885,2025-12-11,UNKNOWN,Goodwill-Suncoast,5623409000000589260,33.70,33.70,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
59207806,2025-12-11,UNKNOWN,Goodwill-Easter Seals MN,5623409000000589224,182.00,182.00,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
59207696,2025-12-11,UNKNOWN,Goodwill of Colorado,5623409000000589210,48.94,48.94,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
59207620,2025-12-11,UNKNOWN,Goodwill of Central Iowa,5623409000000589180,32.23,32.23,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
59207521,2025-12-11,UNKNOWN,"Goodwill Industries of Middle Tennessee, Inc.",5623409000000589150,76.34,76.34,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
59206888,2025-12-11,UNKNOWN,Goodwill Industries of Greater Detroit,5623409000000589134,59.13,59.13,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
19-13949-08492,2025-12-11,UNKNOWN,abal-s-90,5623409000000638669,452.52,452.52,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
06-13967-20433,2025-12-11,UNKNOWN,lallas,5623409000000638559,273.99,273.99,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
16-13953-04670,2025-12-11,UNKNOWN,recoveryroadpickers,5623409000000638482,59.70,59.70,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
15-13954-06432,2025-12-11,UNKNOWN,mainelysales12,5623409000000638379,524.50,524.50,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
15-13953-83422,2025-12-11,UNKNOWN,spare_wear,5623409000000638302,154.99,154.99,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
12-13958-19653,2025-12-11,UNKNOWN,djjoy1201,5623409000000638107,404.00,404.00,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
05-13968-31186,2025-12-11,UNKNOWN,fris-8775,5623409000000638024,54.98,54.98,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
09-13962-07841,2025-12-11,UNKNOWN,lotusemporium,5623409000000633947,166.57,166.57,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
19-13947-82254,2025-12-11,UNKNOWN,cooleyjn,5623409000000633745,159.93,159.93,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
13-13956-37984,2025-12-11,UNKNOWN,csrussell15,5623409000000633654,140.00,140.00,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
25-13939-41550,2025-12-11,UNKNOWN,jamesstvn,5623409000000633577,155.84,155.84,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
17-13950-46820,2025-12-11,UNKNOWN,katiesriches,5623409000000633502,154.99,154.99,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
27-13936-72810,2025-12-11,UNKNOWN,gemastore_bins,5623409000000633425,154.15,154.15,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
24-13955-35429,2025-12-11,UNKNOWN,lockerlooters,5623409000000633348,135.78,135.78,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
09-13961-47166,2025-12-11,UNKNOWN,jstew15150,5623409000000633220,306.25,306.25,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
06-13965-83440,2025-12-11,UNKNOWN,kikem2020,5623409000000633145,550.00,550.00,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
24-13955-06763,2025-12-11,UNKNOWN,outrageous44,5623409000000633042,475.00,475.00,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
18-13948-72544,2025-12-11,UNKNOWN,kokoro-mart,5623409000000580967,375.00,375.00,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
15-13952-83641,2025-12-11,UNKNOWN,ibuyrandomstuffshop,5623409000000580892,189.14,189.14,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
08-13962-42633,2025-12-11,UNKNOWN,olyvesattic,5623409000000580817,252.20,252.20,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
21-13944-14203,2025-12-11,UNKNOWN,lola_velnra3s,5623409000000580728,175.30,175.30,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
19-13947-30403,2025-12-11,UNKNOWN,spoon_b18c,5623409000000580639,173.76,173.76,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
05-13967-29537,2025-12-11,UNKNOWN,jdurks0310,5623409000000580564,162.98,162.98,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
12-13957-12262,2025-12-11,UNKNOWN,tyring-0,5623409000000580475,266.33,266.33,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
07-13963-95574,2025-12-11,UNKNOWN,greensale99,5623409000000580372,192.28,192.28,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
05-13967-10151,2025-12-11,UNKNOWN,greensale99,5623409000000580278,201.60,201.60,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
04-13965-62497,2025-12-11,UNKNOWN,bfg1061994,5623409000000590819,85.00,85.00,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
TRADE-IN-120825,2025-12-08,UNKNOWN,CESAR LEONZALEZ,5623409000000590631,521.00,521.00,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
TRADE-IN-121025,2025-12-10,UNKNOWN,MANVEL MOTA,5623409000000590472,250.00,250.00,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
16-13950-53412,2025-12-11,UNKNOWN,shanaynay60,5623409000000590371,80.00,80.00,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
06-13964-66002,2025-12-11,UNKNOWN,starbasec3,5623409000000590294,86.94,86.94,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
26-13936-43580,2025-12-11,UNKNOWN,mks32854,5623409000000590217,70.00,70.00,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
20-13944-82134,2025-12-11,UNKNOWN,kyktggr_dszdmp,5623409000000590140,76.90,76.90,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
20-13944-82615,2025-12-11,UNKNOWN,tech-world43228,5623409000000590063,58.49,58.49,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
59187024,2025-12-10,UNKNOWN,Goodwill Industries of North Florida,5623409000000585274,98.08,98.08,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
16-13949-03508,2025-12-10,UNKNOWN,hondossuperbargains,5623409000000585194,149.99,149.99,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
16-13948-84283,2025-12-10,UNKNOWN,the.unit.707,5623409000000585090,124.34,124.34,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
16-13948-83775,2025-12-10,UNKNOWN,maurso-5544,5623409000000585015,129.00,129.00,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
16-13948-81507,2025-12-10,UNKNOWN,catmurphy26,5623409000000570995,60.98,60.98,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
26-13934-74552,2025-12-10,UNKNOWN,jackstoys1,5623409000000570920,169.90,169.90,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
20-13943-13746,2025-12-10,UNKNOWN,chriscollects.eth,5623409000000570843,83.65,83.65,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
01-13970-19975,2025-12-10,UNKNOWN,salvationarmyhouston,5623409000000570738,476.99,476.99,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
11-13954-59444,2025-12-10,UNKNOWN,rigatoni_13,5623409000000570649,399.95,399.95,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
59179154,2025-12-10,UNKNOWN,Tipp Street NCPA Dubois,5623409000000570285,23.33,23.33,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
17-13946-83498,2025-12-10,UNKNOWN,cure-rated,5623409000000570200,152.19,152.19,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
06-13962-44619,2025-12-10,UNKNOWN,richardsentzrichard,5623409000000570123,46.21,46.21,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
23-13938-46049,2025-12-10,UNKNOWN,wildthing_sales,5623409000000570031,79.72,79.72,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
25-13935-19117,2025-12-10,UNKNOWN,creativegamelife,5623409000000567954,52.67,52.67,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
23-13937-99317,2025-12-10,UNKNOWN,biteofdog,5623409000000567877,54.55,54.55,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
05-13963-44616,2025-12-10,UNKNOWN,goodbargainsuk,5623409000000567788,90.80,90.80,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
11-13954-43527,2025-12-10,UNKNOWN,salvationarmyvirginiabeacharc,5623409000000567699,88.70,88.70,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
24-13950-73316,2025-12-10,UNKNOWN,alltheway_99,5623409000000567608,391.77,391.77,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
08-13957-82069,2025-12-10,UNKNOWN,yu850good,5623409000000567547,195.00,195.00,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
09-13956-15706,2025-12-10,UNKNOWN,soundream,5623409000000567327,1052.97,1052.97,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
25-13933-90570,2025-12-10,UNKNOWN,caco3500,5623409000000567224,123.80,123.80,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
18-13943-06414,2025-12-10,UNKNOWN,cam4cc,5623409000000567147,148.94,148.94,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
12-13951-56489,2025-12-10,UNKNOWN,feriatoro,5623409000000567042,112.98,112.98,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
15-13947-15613,2025-12-10,UNKNOWN,dusrus-29,5623409000000416857,149.44,149.44,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
22-13937-36896,2025-12-10,UNKNOWN,fortwaynesgw,5623409000000416780,70.95,70.95,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
16-13945-80113,2025-12-10,UNKNOWN,33collectibles,5623409000000416697,144.98,144.98,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
23-13936-04049,2025-12-10,UNKNOWN,2sales4u,5623409000000416622,86.98,86.98,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
08-13956-71171,2025-12-10,UNKNOWN,texasjunkpeddlers,5623409000000416563,74.99,74.99,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
08-13956-70294,2025-12-10,UNKNOWN,kevstoppfinds,5623409000000416488,74.64,74.64,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
25-13933-20487,2025-12-10,UNKNOWN,jtlabend,5623409000000416407,59.87,59.87,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
16-13945-73053,2025-12-10,UNKNOWN,warehouse_b,5623409000000416318,450.00,450.00,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
07-13956-71453,2025-12-09,UNKNOWN,jhws4u,5623409000000525299,534.00,534.00,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
19-13939-88368,2025-12-09,UNKNOWN,erca6258,5623409000000525191,224.99,224.99,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
17-13942-51683,2025-12-09,UNKNOWN,wy4pf-20,5623409000000525100,213.54,213.54,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
12-13949-75239,2025-12-09,UNKNOWN,greensale99,5623409000000525009,855.52,855.52,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
59163892,2025-12-09,UNKNOWN,"Goodwill Industries of South Central Wisconsin, Inc.",5623409000000511993,55.63,55.63,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
24-13947-42419,2025-12-09,UNKNOWN,olgbular-0,5623409000000511892,285.00,285.00,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
59161981,2025-12-09,UNKNOWN,Chattanooga Goodwill Industries Inc.,5623409000000511851,25.98,25.98,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
59161924,2025-12-09,UNKNOWN,"Goodwill Industries of Middle Tennessee, Inc.",5623409000000511792,47.75,47.75,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
59161174,2025-12-09,UNKNOWN,Goodwill Industries of Northwest Ohio,5623409000000511774,56.29,56.29,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
20-13937-31370,2025-12-09,UNKNOWN,manaintome2020,5623409000000509549,349.99,349.99,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
23-13933-17511,2025-12-09,UNKNOWN,acelion10,5623409000000509472,148.94,148.94,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
05-13958-75318,2025-12-09,UNKNOWN,copettit44,5623409000000509395,145.67,145.67,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
17-13941-39611,2025-12-09,UNKNOWN,milkweerd,5623409000000509318,66.31,66.31,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
04-13959-70700,2025-12-09,UNKNOWN,simple.finds,5623409000000509227,124.94,124.94,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
18-13940-09592,2025-12-09,UNKNOWN,globaldeals247,5623409000000509152,49.95,49.95,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
21-13935-55988,2025-12-09,UNKNOWN,ibwest59,5623409000000509083,149.00,149.00,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
01-13963-91197,2025-12-09,UNKNOWN,hightechsounds,5623409000000467978,99.00,99.00,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
07-13953-85839,2025-12-09,UNKNOWN,k_streams,5623409000000467861,403.71,403.71,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
27-13925-94298,2025-12-09,UNKNOWN,greensale99,5623409000000467708,327.76,327.76,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
10-13949-37855,2025-12-09,UNKNOWN,greensale99,5623409000000467621,173.28,173.28,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
16-13941-11482,2025-12-09,UNKNOWN,ticktock1-2-3,5623409000000467549,160.00,160.00,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
111-2385363-5406642,2025-12-09,UNKNOWN,concacaf,5623409000000467474,171.53,171.53,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
01-13962-26964,2025-12-09,UNKNOWN,robtay1722,5623409000000484341,84.83,84.83,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
03-13958-63154,2025-12-09,UNKNOWN,nickrulercreator,5623409000000484239,86.28,86.28,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
26-13926-48306,2025-12-09,UNKNOWN,kram-buy-you,5623409000000484162,82.36,82.36,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
17-13938-96268,2025-12-09,UNKNOWN,bbkids2009,5623409000000484085,86.00,86.00,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
24-13943-97295,2025-12-09,UNKNOWN,goodchoice,5623409000000377983,125.01,125.01,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
08-13951-37029,2025-12-09,UNKNOWN,familyfirst_562,5623409000000377894,123.30,123.30,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
10-13948-68430,2025-12-09,UNKNOWN,desertsellers,5623409000000377807,90.00,90.00,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
27-13925-21325,2025-12-09,UNKNOWN,mr.electronics2003,5623409000000377732,29.10,29.10,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
23-13929-28453,2025-12-08,UNKNOWN,scottscoolsocks,5623409000000467295,244.00,244.00,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
15-13940-34173,2025-12-08,UNKNOWN,load-sum,5623409000000467171,135.00,135.00,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
25-13926-47050,2025-12-08,UNKNOWN,fullcartdeals,5623409000000467058,204.44,204.44,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
17-13937-46430,2025-12-08,UNKNOWN,elizpoort,5623409000000453973,227.75,227.75,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
04-13955-75590,2025-12-08,UNKNOWN,tlehhema503,5623409000000453886,422.15,422.15,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
59136302,2025-12-08,UNKNOWN,Goodwill-Easter Seals MN,5623409000000453495,130.56,130.56,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
59136232,2025-12-08,UNKNOWN,Goodwill San Diego and Imperial Counties,5623409000000453481,23.35,23.35,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
59135843,2025-12-08,UNKNOWN,Goodwill Industries of the Columbia Willamette,5623409000000453334,67.83,67.83,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
59135692,2025-12-08,UNKNOWN,Goodwill Industries of South Florida,5623409000000453312,63.44,63.44,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
07-13950-21262,2025-12-08,UNKNOWN,992kyle,5623409000000406962,479.99,479.99,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
09-13947-14280,2025-12-08,UNKNOWN,vtgvangogh,5623409000000406858,79.95,79.95,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
04-13953-96714,2025-12-08,UNKNOWN,anatolihipchynsky0,5623409000000406813,23.80,23.80,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
10-13945-33749,2025-12-08,UNKNOWN,jaysjay,5623409000000406744,22.00,22.00,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
03-13955-16309,2025-12-08,UNKNOWN,sfhinkley,5623409000000406678,19.50,19.50,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
07-13949-71458,2025-12-08,UNKNOWN,esbdigital,5623409000000406607,25.08,25.08,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
03-13954-11476,2025-12-08,UNKNOWN,sivotco1,5623409000000406415,125.24,125.24,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
12-13941-43745,2025-12-08,UNKNOWN,thesethings15,5623409000000406277,225.00,225.00,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
22-13927-25871,2025-12-08,UNKNOWN,wevanw24,5623409000000406190,303.15,303.15,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
LCPU-120825,2025-12-08,UNKNOWN,local pickup,5623409000000411699,140.00,140.00,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
59114744,2025-12-08,UNKNOWN,Goodwill Industries of South Florida,5623409000000380000,157.02,157.02,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
59123003,2025-12-08,UNKNOWN,Virginia Beach - Goodwill of Central & Coastal Virginia,5623409000000379966,82.37,82.37,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
